-6.456330682966639,10.473275518258442,CDI-1
-6.270843382074349,10.357857090479204,CDI-2
-7.514171343420396,10.264529247268799,CDI-3
-5.63131630148498,10.263649971303678,CDI-4
-5.931225037935772,10.047354794341022,CDI-5
-7.050679163684775,10.104065944382979,CDI-6
-5.440830274729775,9.992088702554033,CDI-7
-7.839754520868947,10.054273228493225,CDI-8
-6.398758788140982,10.084256597152967,CDI-9
-5.163353932445811,10.042874384229206,CDI-10
-6.549764105281685,9.968921262372016,CDI-11
-6.654705467411233,9.828962328081317,CDI-12
-7.482460592470516,9.872677526638311,CDI-13
-6.223341404102563,9.840305305821952,CDI-14
-7.003604148066653,9.665933504477108,CDI-15
-7.60441874736948,9.87227373520208,CDI-16
-3.812113457639112,9.743871493528403,CDI-17
-7.72021618584057,9.636690336655434,CDI-18
-5.057817159234104,9.718778957246185,CDI-19
-3.260042089486171,9.74653906936237,CDI-20
-5.986264959998158,9.616486309762198,CDI-21
-5.673681075896311,9.581772391243579,CDI-22
-3.367085598787291,9.144698272912098,CDI-23
-4.397114656401286,9.147457138182435,CDI-24
-7.994373705260343,9.529863712069675,CDI-25
-5.397128863057508,9.533897305989486,CDI-26
-6.500634496583016,9.393961738621025,CDI-27
-7.340686951833378,9.512638241251281,CDI-28
-5.031194878724969,9.45667392052321,CDI-29
-7.041966321670118,9.253853161243711,CDI-30
-5.522048440351724,9.40093460296754,CDI-31
-5.416827225873813,9.367954063719049,CDI-32
-6.102328613965738,9.145910876324647,CDI-33
-5.749325416884894,9.360911132399774,CDI-34
-5.179409791440666,9.162759933040588,CDI-35
-7.580012369439658,9.094684955334868,CDI-36
-7.272731335736268,9.036556236793194,CDI-37
-5.565156055012993,9.075581326032976,CDI-38
-5.774693292413153,9.222671522334004,CDI-39
-6.342660208386901,8.835572698130637,CDI-40
-5.838572247416279,8.856347119960088,CDI-41
-6.705758540057722,8.843018064085468,CDI-42
-7.782072032933066,8.905846722518504,CDI-43
-5.228301099877199,8.691513046098509,CDI-44
-7.029782150014815,8.763194422615152,CDI-45
-4.709326303706928,8.728380127983861,CDI-46
-5.593229598447673,8.72499789243045,CDI-47
-7.579059453847476,8.67327867195395,CDI-48
-4.320805019682827,8.3982691775494,CDI-49
-2.941372686855493,8.289679622531123,CDI-50
-3.586956524883417,8.458675145976844,CDI-51
-6.595274548993581,8.503130233383592,CDI-52
-7.401655184464829,8.517682485978749,CDI-53
-6.145404379843369,8.457694915265762,CDI-54
-5.729244566049109,8.286647615837961,CDI-55
-4.753439445018051,8.343741451013903,CDI-56
-6.935062394387637,8.314026677719092,CDI-57
-8.074649597748694,8.350622737905978,CDI-58
-7.856408519952236,8.204889557982076,CDI-59
-7.223079244433877,8.182765824415469,CDI-60
-5.233342066850138,8.329551902615991,CDI-61
-3.74015678746296,8.103880604017274,CDI-62
-7.597830639630475,8.146681985790311,CDI-63
-6.450374157093123,8.221740763949164,CDI-64
-6.115736467132965,8.081289371125031,CDI-65
-4.13626706075969,8.113796600319093,CDI-66
-6.651942222933892,8.01939647789639,CDI-67
-5.046999804512036,8.105321606713426,CDI-68
-5.444554319215844,7.936499178338093,CDI-69
-7.573408466182785,7.782992160541299,CDI-70
-4.529737201575726,7.972848682714773,CDI-71
-6.392707839674361,7.906999188207616,CDI-72
-4.387557434738344,7.963847289341015,CDI-73
-5.295777367083899,7.921330801509522,CDI-74
-6.96824717523981,7.915559992873935,CDI-75
-5.563378119791788,7.677591054829676,CDI-76
-3.95076874914994,7.697660856964396,CDI-77
-3.231111607191577,7.835048110617039,CDI-78
-7.902139772656159,7.850727547102668,CDI-79
-4.935623979390566,7.812602473731801,CDI-80
-5.786757654069594,7.871877969560932,CDI-81
-5.219916970760569,7.769722663645281,CDI-82
-3.597956792558572,7.741482200012951,CDI-83
-6.097826927398996,7.780254444764559,CDI-84
-4.328503902409915,7.589086429062834,CDI-85
-4.702323135073847,7.712568653262071,CDI-86
-2.976269864167649,7.739189850392006,CDI-87
-7.300041917514778,7.684690741218239,CDI-88
-6.689244731736179,7.450408847801808,CDI-89
-8.128594960445582,7.365395408330031,CDI-90
-6.117486142194503,7.441662344757026,CDI-91
-5.829799151588482,7.545727078897549,CDI-92
-7.218096051339545,7.504921104679193,CDI-93
-3.234699615950629,7.409215165017495,CDI-94
-3.013501821500553,7.491097770817817,CDI-95
-5.394213961504085,7.437890385029319,CDI-96
-7.588091602541184,7.453997740797756,CDI-97
-5.066884806149567,7.47552465100487,CDI-98
-4.806454970999139,7.450660734510648,CDI-99
-7.806809404462868,7.301932621394328,CDI-100
-3.716615882733092,7.310499311942111,CDI-101
-5.722745019236154,7.060060348733931,CDI-102
-7.245057861956372,7.303010984062521,CDI-103
-4.881952754837969,7.224236819051612,CDI-104
-4.627732046562136,7.234536819519417,CDI-105
-4.202304423607935,7.295018628704532,CDI-106
-5.188225876904875,7.135827715517423,CDI-107
-3.346878459914377,7.10137182060183,CDI-108
-7.6228565159458,7.141531094703122,CDI-109
-4.388468682053984,6.991079246670872,CDI-110
-6.24206123613011,7.097016277697642,CDI-111
-7.475031064231692,7.029526934279791,CDI-112
-3.930592352745689,7.09089007654556,CDI-113
-6.036693790264184,6.901765778109721,CDI-114
-8.175635122425405,6.965013793623808,CDI-115
-6.434375644988168,6.869551018845828,CDI-116
-4.733062045589238,6.764608611460114,CDI-117
-3.502024380127168,6.666881573163287,CDI-118
-5.282327720415255,6.869144979361963,CDI-119
-6.874036431280357,6.842925797751694,CDI-120
-6.594468421422433,6.80696149213128,CDI-121
-3.925180221119576,6.767738333926263,CDI-122
-4.2146259075361,6.707628565634119,CDI-123
-7.267483341804048,6.728046816539642,CDI-124
-8.016614435178839,6.591438691389589,CDI-125
-4.947343858225854,6.518011562926019,CDI-126
-8.283977997049615,6.728422835956586,CDI-127
-7.603842219953552,6.474088603789331,CDI-128
-3.309810253755886,6.672452554439406,CDI-129
-5.763997033193282,6.65460278315673,CDI-130
-4.358179661437997,6.412241280909083,CDI-131
-6.672935471509283,6.466054216170894,CDI-132
-6.250688510919526,6.483426152371694,CDI-133
-8.378674464432301,6.511570039764035,CDI-134
-5.460406595781162,6.436770605828833,CDI-135
-3.83886570204981,6.47506595409008,CDI-136
-5.180514785784378,6.470930988579122,CDI-137
-4.625562670107956,6.440487487928053,CDI-138
-6.937497643369602,6.120316353747453,CDI-139
-5.917821321003466,6.365084282603148,CDI-140
-4.026198914929574,6.327614254195463,CDI-141
-3.571808480047223,6.180906326140144,CDI-142
-3.731069948910809,6.081876731122581,CDI-143
-5.620329309579808,6.284868238558968,CDI-144
-7.375859991556517,6.01152909320878,CDI-145
-4.992304686563677,6.179995963261353,CDI-146
-6.249974762147793,6.155430618097958,CDI-147
-6.588217504571065,6.140648839698799,CDI-148
-4.729489996305283,5.95551589825618,CDI-149
-4.290586205280904,5.912466199753393,CDI-150
-4.345212583534735,6.086593610006126,CDI-151
-3.334088455407851,6.062780022668064,CDI-152
-5.996537702880592,5.983402410159384,CDI-153
-5.278819849435193,6.137859449873226,CDI-154
-3.194790516005225,5.830602231699418,CDI-155
-5.642743238517008,6.10219215277067,CDI-156
-5.246953622537624,5.892843423518574,CDI-157
-6.441082671995491,5.815428517028893,CDI-158
-5.739202127959929,5.778344067759389,CDI-159
-3.965667446150642,5.910149414995205,CDI-160
-3.715379950624376,5.637533348273013,CDI-161
-4.117577605272156,5.717266565282398,CDI-162
-4.560508528231023,5.693085202565583,CDI-163
-6.748748909640454,5.599377312801731,CDI-164
-4.965758591736988,5.380604746706616,CDI-165
-6.085606525781285,5.583732575335713,CDI-166
-3.532144910543674,5.416779441527767,CDI-167
-5.284799072796885,5.464899665259636,CDI-168
-2.952799009894091,5.458630199700282,CDI-169
-7.275729645684176,5.187697152386613,CDI-170
-6.114406546007765,5.258391347335662,CDI-171
-4.511230305580438,5.435288717216245,CDI-172
-3.264243130389921,5.473735685787065,CDI-173
-4.049092617015591,5.517995883169752,CDI-174
-5.646663039855808,5.300475051401013,CDI-175
-6.677434303441368,5.104815506526272,CDI-176
-4.009658419072193,5.341364243819632,CDI-177
-4.197014262324179,5.332088289403794,CDI-178
-3.846130039391536,5.342548450877436,CDI-179
-2.930723334778272,5.217002901033485,CDI-180
-3.315331350495542,5.22147988044971,CDI-181
-4.541366237474014,5.230009335732835,CDI-182
-3.7658439822613,5.229019947990593,CDI-183
-7.017917775009951,4.839180269805946,CDI-184
-6.091949328581922,4.980660740073036,CDI-185
-7.414769002318851,4.590251181495955,CDI-186
